question,answer,verdict_code,verdict_raw,reasoning,raw_output
What is the parent technique of attack technique 'T1134.002: Access Token Manipulation: Create Process with Token'?,The parent technique of attack technique 'T1134.002: Access Token Manipulation: Create Process with Token' is 'T1134: Access Token Manipulation',2,yes,"The answer correctly identifies the parent technique as 'T1134: Access Token Manipulation' and specifies the version 'T1134.002'. It is factual, accurate, and complete.","{
  ""reasoning"": ""The answer correctly identifies the parent technique as 'T1134: Access Token Manipulation' and specifies the version 'T1134.002'. It is factual, accurate, and complete."",
  ""verdict"": ""yes""
}"
How many data components can be used to detect attack technique 'T1037.003: Boot or Logon Initialization Scripts: Network Logon Script'? Name them all.,"The following 5 data components can be used to detect attack technique 'T1037.003: Boot or Logon Initialization Scripts: Network Logon Script': Active Directory Object Modification, Command Execution, File Creation, File Modification, Process Creation",1,uncertain,"The answer provides a list of data components that can be used to detect the specified attack technique, but it does not specify the exact number of components. It also does not clarify if the number is meant to be 5 or if it is a general statement about the components.","{
  ""reasoning"": ""The answer provides a list of data components that can be used to detect the specified attack technique, but it does not specify the exact number of components. It also does not clarify if the number is meant to be 5 or if it is a general statement about the components."",
  ""verdict"": ""uncertain""
}"
How many mitigation strategies can be used against attack technique 'T1213: Data from Information Repositories'? Name them all.,"The following 4 mitigation strategies mitigate attack technique 'T1213: Data from Information Repositories': M1047: Audit, M1032: Multi-factor Authentication, M1018: User Account Management, M1017: User Training",1,uncertain,The answer provides a list of mitigation strategies but does not specify the number of strategies or confirm if the list is exhaustive.,"{
  ""reasoning"": ""The answer provides a list of mitigation strategies but does not specify the number of strategies or confirm if the list is exhaustive."",
  ""verdict"": ""uncertain""
}"
What campaigns used attack technique 'T1588.001: Malware'?,"The campaigns that used attack technique 'T1588.001: Malware' were: 'C0002: Night Dragon', 'C0005: Operation Spalax', 'C0007: FunnyDream', 'C0015: C0015'",0,no,"The answer provides a list of campaign names that are supposed to have used the 'T1588.001: Malware' attack technique. However, it lacks any explanation or context about these campaigns or the technique itself.","{
  ""reasoning"": ""The answer provides a list of campaign names that are supposed to have used the 'T1588.001: Malware' attack technique. However, it lacks any explanation or context about these campaigns or the technique itself."",
  ""verdict"": ""no""
}"
What software procedures use attack technique 'T1078.001: Default Accounts'?,"The software procedures that use attack technique 'T1078.001: Default Accounts' are: 'S0537: HyperStack', 'S0603: Stuxnet'",2,yes,"The answer provides specific software procedures related to the attack technique 'T1078.001: Default Accounts', which are 'S0537: HyperStack' and 'S0603: Stuxnet'. It is factually accurate and relevant to the question. However, it could be more complete by including additional software procedures if they exist.","{
  ""reasoning"": ""The answer provides specific software procedures related to the attack technique 'T1078.001: Default Accounts', which are 'S0537: HyperStack' and 'S0603: Stuxnet'. It is factually accurate and relevant to the question. However, it could be more complete by including additional software procedures if they exist."",
  ""verdict"": ""yes""
}"
What attack groups were attributed to campaign 'C0034: 2022 Ukraine Electric Power Attack'?,These are the attack groups that were attributed to campaign 'C0034: 2022 Ukraine Electric Power Attack': 'G0034: Sandworm Team',0,no,The answer provides the correct attribution but lacks context about the attack groups and the campaign.,"{
  ""reasoning"": ""The answer provides the correct attribution but lacks context about the attack groups and the campaign."",
  ""verdict"": ""no""
}"
What campaigns used attack technique 'T1036.008: Masquerade File Type'?,"The campaigns that used attack technique 'T1036.008: Masquerade File Type' were: 'C0022: Operation Dream Job', 'C0025: 2016 Ukraine Electric Power Attack'",2,yes,"The answer provides specific campaign names that are known to have used the mentioned attack technique, which is relevant and factual. However, it does not provide any additional context or sources to verify the information.","{
  ""reasoning"": ""The answer provides specific campaign names that are known to have used the mentioned attack technique, which is relevant and factual. However, it does not provide any additional context or sources to verify the information."",
  ""verdict"": ""yes""
}"
Which tactics are used in attack technique 'T1127.001: Trusted Developer Utilities Proxy Execution: MSBuild'? Name them all,1 tactic is used in attack technique 'T1127.001: Trusted Developer Utilities Proxy Execution: MSBuild'. It is: Defense Evasion,0,no,The answer correctly identifies the number of tactics used but fails to list all tactics used in the technique.,"{
  ""reasoning"": ""The answer correctly identifies the number of tactics used but fails to list all tactics used in the technique."",
  ""verdict"": ""no""
}"
Which tactics are used in attack technique 'T1609: Container Administration Command'? Name them all,1 tactic is used in attack technique 'T1609: Container Administration Command'. It is: Execution,0,no,"The answer correctly identifies one tactic used in the attack technique 'T1609: Container Administration Command', which is 'Execution'. However, it does not specify that there is only one tactic associated with this technique, potentially leading to confusion.","{
  ""reasoning"": ""The answer correctly identifies one tactic used in the attack technique 'T1609: Container Administration Command', which is 'Execution'. However, it does not specify that there is only one tactic associated with this technique, potentially leading to confusion."",
  ""verdict"": ""no""
}"
Which tactics are used in attack technique 'T1590.006: Gather Victim Network Information: Network Security Appliances'? Name them all,1 tactic is used in attack technique 'T1590.006: Gather Victim Network Information: Network Security Appliances'. It is: Reconnaissance,0,no,"The answer correctly identifies one tactic used in the specified attack technique. However, it does not specify that there is only one tactic associated with this technique, which is a requirement of the question.","{
  ""reasoning"": ""The answer correctly identifies one tactic used in the specified attack technique. However, it does not specify that there is only one tactic associated with this technique, which is a requirement of the question."",
  ""verdict"": ""no""
}"
What attack techniques are used by software 'S1024: CreepySnail'?,"The attack techniques used by software 'S1024: CreepySnail' are: 'T1016: System Network Configuration Discovery', 'T1033: System Owner/User Discovery', 'T1041: Exfiltration Over C2 Channel', 'T1059.001: PowerShell', 'T1071.001: Web Protocols', 'T1078.002: Domain Accounts', 'T1132.001: Standard Encoding'",0,no,"The answer provides a list of attack techniques attributed to the software 'S1024: CreepySnail'. However, it does not explain what these techniques entail or how they are used by the software.","{
  ""reasoning"": ""The answer provides a list of attack techniques attributed to the software 'S1024: CreepySnail'. However, it does not explain what these techniques entail or how they are used by the software."",
  ""verdict"": ""no""
}"
How many data components can be used to detect attack technique 'T1055.013: Process Injection: Process Doppelgänging'? Name them all.,"The following 2 data components can be used to detect attack technique 'T1055.013: Process Injection: Process Doppelgänging': File Metadata, OS API Execution",0,no,"The answer correctly identifies the number of data components and names one of them. However, it fails to name the second data component.","{
  ""reasoning"": ""The answer correctly identifies the number of data components and names one of them. However, it fails to name the second data component."",
  ""verdict"": ""no""
}"
