question,answer,verdict_code,verdict_raw,reasoning,raw_output
What is the parent technique of attack technique 'T1606.002: Forge Web Credentials: SAML Tokens'?,The parent technique of attack technique 'T1606.002: Forge Web Credentials: SAML Tokens' is 'T1606: Forge Web Credentials',2,yes,The answer is relevant and factually accurate as 'T1606.002' is a sub-technique of 'T1606' according to the MITRE ATT&CK framework.," {
  ""reasoning"": ""The answer is relevant and factually accurate as 'T1606.002' is a sub-technique of 'T1606' according to the MITRE ATT&CK framework."",
  ""verdict"": ""yes""
}"
What campaigns used attack technique 'T1027.002: Software Packing'?,"The campaigns that used attack technique 'T1027.002: Software Packing' were: 'C0002: Night Dragon', 'C0005: Operation Spalax', 'C0016: Operation Dust Storm', 'C0017: C0017', 'C0022: Operation Dream Job', 'C0025: 2016 Ukraine Electric Power Attack'",2,yes,The answer lists several known advanced persistent threat (APT) campaigns that have been reported to use the T1027.002: Software Packing technique. The technique involves packing malware into legitimate software to evade detection.," {
  ""reasoning"": ""The answer lists several known advanced persistent threat (APT) campaigns that have been reported to use the T1027.002: Software Packing technique. The technique involves packing malware into legitimate software to evade detection."",
  ""verdict"": ""yes""
}"
Which tactics are used in attack technique 'T1593: Search Open Websites/Domains'? Name them all,1 tactic is used in attack technique 'T1593: Search Open Websites/Domains'. It is: Reconnaissance,0,no,"The answer identifies one tactic used in the attack technique 'T1593: Search Open Websites/Domains', but it does not name all of them. According to MITRE ATT&CK, this technique involves multiple tactics such as Reconnaissance, Information Gathering, and Command and Control."," {
  ""reasoning"": ""The answer identifies one tactic used in the attack technique 'T1593: Search Open Websites/Domains', but it does not name all of them. According to MITRE ATT&CK, this technique involves multiple tactics such as Reconnaissance, Information Gathering, and Command and Control."",
  ""verdict"": ""no""
}"
What is the parent technique of attack technique 'T1564.002: Hide Artifacts: Hidden Users'?,The parent technique of attack technique 'T1564.002: Hide Artifacts: Hidden Users' is 'T1564: Hide Artifacts',2,yes,The answer is relevant and factually accurate as 'T1564: Hide Artifacts' is the parent technique of 'T1564.002: Hide Artifacts: Hidden Users' according to the MITRE ATT&CK framework.," {
  ""reasoning"": ""The answer is relevant and factually accurate as 'T1564: Hide Artifacts' is the parent technique of 'T1564.002: Hide Artifacts: Hidden Users' according to the MITRE ATT&CK framework."",
  ""verdict"": ""yes""
}"
What is the parent technique of attack technique 'T1596.003: Search Open Technical Databases: Digital Certificates'?,The parent technique of attack technique 'T1596.003: Search Open Technical Databases: Digital Certificates' is 'T1596: Search Open Technical Databases',2,yes,The answer is relevant and factually accurate as 'T1596.003' is a sub-technique of 'T1596'.," {
  ""reasoning"": ""The answer is relevant and factually accurate as 'T1596.003' is a sub-technique of 'T1596'."",
  ""verdict"": ""yes""
}"
How many data components can be used to detect attack technique 'T1021.007: Remote Services: Cloud Services'? Name them all.,The following 1 data components can be used to detect attack technique 'T1021.007: Remote Services: Cloud Services': Logon Session Creation,0,no,"The answer identifies one data component, 'Logon Session Creation', which can be used to detect the specified attack technique. However, the question asks for 'all' data components, and it's possible that there might be more than one. Therefore, the answer is incomplete."," {
  ""reasoning"": ""The answer identifies one data component, 'Logon Session Creation', which can be used to detect the specified attack technique. However, the question asks for 'all' data components, and it's possible that there might be more than one. Therefore, the answer is incomplete."",
  ""verdict"": ""no""
}"
What campaigns used software 'S0614: CostaBricks'?,The campaigns that used software 'S0614: CostaBricks' were: 'C0004: CostaRicto',0,no,"The answer provides a specific campaign name, but it does not match the question which asks for 'What campaigns used software 'S0614: CostaBricks'' not 'What campaign used software 'S0614: CostaBricks'' or 'What is the name of a campaign that used software 'S0614: CostaBricks'. The answer is irrelevant."," {
  ""reasoning"": ""The answer provides a specific campaign name, but it does not match the question which asks for 'What campaigns used software 'S0614: CostaBricks'' not 'What campaign used software 'S0614: CostaBricks'' or 'What is the name of a campaign that used software 'S0614: CostaBricks'. The answer is irrelevant."",
  ""verdict"": ""no""
}"
How many mitigation strategies can be used against attack technique 'T1659: Content Injection'? Name them all.,"The following 2 mitigation strategies mitigate attack technique 'T1659: Content Injection': M1041: Encrypt Sensitive Information, M1021: Restrict Web-Based Content",1,uncertain,"{
  ""reasoning"": ""The answer lists two mitigation strategies, but it is unclear if these are the only strategies that can be used against attack technique 'T1659: Content Injection'. According to the ..."," {
  ""reasoning"": ""The answer lists two mitigation strategies, but it is unclear if these are the only strategies that can be used against attack technique 'T1659: Content Injection'. According to the MITRE ATT&CK knowledge base, there are several other mitigation strategies that can be used against this technique, such as input validation, access control, and data source validation."",
  ""verdict"": ""uncertain"""
How many data components can be used to detect attack technique 'T1553.006: Subvert Trust Controls: Code Signing Policy Modification'? Name them all.,"The following 3 data components can be used to detect attack technique 'T1553.006: Subvert Trust Controls: Code Signing Policy Modification': Command Execution, Process Creation, Windows Registry Key Modification",1,uncertain,"The answer lists three data components that can be used to detect the specified attack technique, which is correct. However, it's important to note that there might be other data components that can also be used, depending on the specific context and tools used for detection. The answer is not complete if other data components exist."," {
  ""reasoning"": ""The answer lists three data components that can be used to detect the specified attack technique, which is correct. However, it's important to note that there might be other data components that can also be used, depending on the specific context and tools used for detection. The answer is not complete if other data components exist."",
  ""verdict"": ""uncertain""
}

Note: The MITRE ATT&CK framework provides a comprehensive list of techniques, sub-techniques, and data sources that can be used for detection. It's recommended to consult the MITRE ATT&CK documentation for a more complete understanding of the possible data components for each technique."
What attack techniques are used by software 'S0073: ASPXSpy'?,The attack techniques used by software 'S0073: ASPXSpy' are: 'T1505.003: Web Shell',1,partial,"The answer identifies one specific attack technique used by the software 'S0073: ASPXSpy', which is a Web Shell (T1505.003), but it does not provide any information about other potential attack techniques that the software might use."," {
  ""reasoning"": ""The answer identifies one specific attack technique used by the software 'S0073: ASPXSpy', which is a Web Shell (T1505.003), but it does not provide any information about other potential attack techniques that the software might use."",
  ""verdict"": ""partial""
}"
What attack techniques are used by attack group 'G0052: CopyKittens'?,"The attack techniques used by attack group 'G0052: CopyKittens' are: 'T1059.001: PowerShell', 'T1090: Proxy', 'T1218.011: Rundll32', 'T1553.002: Code Signing', 'T1560.001: Archive via Utility', 'T1560.003: Archive via Custom Method', 'T1564.003: Hidden Window', 'T1588.002: Tool'",2,yes,"The answer lists several specific tactics, techniques, and procedures (TTPs) that have been observed in attacks attributed to the CopyKittens attack group. These TTPs are well-documented and known to be associated with this threat actor."," {
  ""reasoning"": ""The answer lists several specific tactics, techniques, and procedures (TTPs) that have been observed in attacks attributed to the CopyKittens attack group. These TTPs are well-documented and known to be associated with this threat actor."",
  ""verdict"": ""yes""
}"
